Termo;Classe_0;Classe_1;Classe_2
briguei;0.7814407429755853;0.88962869890273;1.1570460714288515
brilhando;0.7814292811010286;0.889599407261253;1.1571245736073272
brincadeira;0.7814178222038757;0.8896668631619835;1.1570319027556173
brincaria;0.7814063662829661;0.8897343145127224;1.1569392695761347
brinde;0.7814063662829661;0.8897343145127224;1.1569392695761347
brizola;0.7814063662829661;0.8897343145127224;1.1569392695761347
brizolismo;0.7813949133371393;0.8898017613140833;1.156846674045515
broadcasts;0.7813834633652359;0.8897724511385843;1.1569251331095387
brown;0.7813834633652359;0.8897724511385843;1.1569251331095387
brumado;0.7813834633652359;0.8897724511385843;1.1569251331095387
bruno;0.7813834633652359;0.8897724511385843;1.1569251331095387
bs;0.7814045090735536;0.8897403527295256;1.1569329141613753
buen;0.7813930734126145;0.889711094069443;1.157011268715774
bug;0.7813816407166918;0.8896818441451183;1.1570896171312173
burrada;0.7813702109846321;0.8896526029526268;1.1571679594086675
burro;0.7813587842152818;0.8896233704880467;1.1572462955490859
busca;0.7813245216719669;0.8896322242137643;1.1573104196703015
buscar;0.7813131067419359;0.8896030088540717;1.1573887251399786
bvb;0.7813131067419359;0.8896030088540717;1.1573887251399786
bzo;0.7813131067419359;0.8896030088540717;1.1573887251399786
básica;0.781301694768858;0.8896702877587965;1.1572962206619148
bíblia;0.7812788796889628;0.8896118650786197;1.157452788691043
c3;0.7812788796889628;0.8896118650786197;1.157452788691043
cabe;0.7812951450963234;0.8896587501500453;1.157331896793142
cabeluda;0.7812837461373556;0.8897259702623281;1.1572394932760859
cabeça;0.7812723501280543;0.8896967709813409;1.157317706877471
cabine;0.7812723501280543;0.8896967709813409;1.157317706877471
cabo;0.7812772170737927;0.8897143972065976;1.1572751782612918
caboclo;0.7812772170737927;0.8897143972065976;1.1572751782612918
cabodaciolomaçommuito;0.7812772170737927;0.8897143972065976;1.1572751782612918
cachorro;0.7812658311002284;0.8896852233476401;1.1573533307368113
cacá;0.7812658311002284;0.8896852233476401;1.1573533307368113
cada;0.7811846903808181;0.889679790498115;1.1575520393486602
cadeia;0.7811620024204845;0.8896216034276064;1.1577079847680796
cadeiras;0.7811393261584126;0.8897555619006802;1.1575236478584776
caetano;0.7811393261584126;0.8897555619006802;1.1575236478584776
cai;0.7812058393332681;0.8899360478039926;1.157049395940273
caiado;0.7812058393332681;0.8899360478039926;1.157049395940273
caindo;0.7811831736181852;0.8899738580795269;1.157035342254325
caiocastro;0.7811831736181852;0.8899738580795269;1.157035342254325
cair;0.7811718451384091;0.8900407723289412;1.1569434652313473
caiu;0.7811605195756387;0.8901076821011384;1.1568516252448922
calar;0.7811491969287473;0.890078555425693;1.1569294432286676
calculator;0.7811378771966081;0.8900494373913361;1.1570072551572754
caldo;0.781126560378095;0.8901163247864314;1.1569154279676652
calma;0.7811152464720825;0.8900872064426555;1.1569932217364236
cama;0.7810700199505489;0.8899708193867242;1.1573043363068725
camara;0.781058720590177;0.8899417441832842;1.157382099828044
camaradosdeputados;0.7810474241355653;0.8899126775963694;1.1574598573025205
caminhada;0.7810361305855915;0.8898836196221377;1.1575376087312421
caminhar;0.7810248399391353;0.8898545702567493;1.157615354115149
caminho;0.7810135521950761;0.8899213727551875;1.1575234550750737
camisa;0.780990985409671;0.8899591121842493;1.1575093082185548
campagne;0.7809797063660874;0.8900258968371608;1.1574174710975802
campal;0.7809684302204255;0.8899968379168097;1.1574951681567855
campanha;0.7811609969024075;0.8905235642198228;1.1561167831483008
campanhaeleitoral;0.7811609969024075;0.8905235642198228;1.1561167831483008
campaña;0.7811497317265534;0.8905901487655743;1.1560256582108863
campinas;0.7811497317265534;0.8905901487655743;1.1560256582108863
can;0.7817005779013904;0.8918294549914816;1.1525777028627058
canabidiol;0.7816893695641807;0.8918953116216216;1.1524886593165873
canal;0.7816445645926137;0.8919690752061092;1.152463314344118
canalha;0.7816333704386486;0.8919401195713144;1.1525396240087742
canalhas;0.7816333704386486;0.8919401195713144;1.1525396240087742
canavieiras;0.7816333704386486;0.8919401195713144;1.1525396240087742
cancaonova;0.7815998049729445;0.8919480339755846;1.1526032293784492
cancelado;0.7815886221461877;0.8919190950528689;1.1526795099383855
cancer;0.7815774421485451;0.8918901645817637;1.1527557846800418
candidata;0.781532750427639;0.8917745271392017;1.153060825481614
candidatar;0.7815104215139678;0.8917167590311239;1.1532133109957856
candidataram;0.781499261290077;0.891687887617423;1.1532895450343208
candidato;0.7815803639203596;0.8920242056708655;1.1525152202067561
candidatos;0.7813964413084172;0.8923035091762774;1.152452623947622
candidatura;0.7821948521982188;0.8922714429873478;1.1506715275363384
candidature;0.782183709311448;0.8923365280861374;1.1505840858522431
candomblé;0.7821725692148763;0.8924016089491328;1.1504966781657897
cansadas;0.7821614319074554;0.8924666855768848;1.1504093044568202
cansativo;0.7821391656558742;0.8925968261288644;1.1502346588907855
cantora;0.782116910548326;0.8927269497464847;1.1500601489932023
canyons;0.782116910548326;0.8927269497464847;1.1500601489932023
canônico;0.78208354876376;0.8929221034306297;1.1497986381737622
capaz;0.7820613214796959;0.8929583754184537;1.1497867829367203
capazes;0.7820502120062265;0.8929296129511809;1.149862024650762
capeta;0.7820058018784397;0.8929083716392558;1.1500005904188022
capim;0.7819947062828081;0.8928796339301303;1.1500757981802787
capinha;0.7819947062828081;0.8928796339301303;1.1500757981802787
capiroto;0.7819836134596215;0.892850904515705;1.1501510002859732
capital;0.7819392698705389;0.8929233828659217;1.1501271476188974
capitalismo;0.7819392698705389;0.8929233828659217;1.1501271476188974
capitão;0.7819392698705389;0.8929233828659217;1.1501271476188974
captação;0.7819281908939921;0.892894661438975;1.1502023101579233
cara;0.7817292413364405;0.8931266417093531;1.1502570220836195
caras;0.7817071908926115;0.8931627590674931;1.1502450973955067
careta;0.7816961697895831;0.8932275699816739;1.150158196022364
cargo;0.7818041494677825;0.8932349555742292;1.1498976934781864
cargos;0.7818636431763404;0.893206257408386;1.149810926422526
carinho;0.7818526063243884;0.8932710347363438;1.1497241928967619
cariocas;0.7818526063243884;0.8932710347363438;1.1497241928967619
carla;0.7818526063243884;0.8932710347363438;1.1497241928967619
carla_cecato_;0.7818526063243884;0.8932710347363438;1.1497241928967619
carlos;0.7818526063243884;0.8932710347363438;1.1497241928967619
carlosbolsonaro;0.7818526063243884;0.8932710347363438;1.1497241928967619
carloslupipdt;0.7818526063243884;0.8932710347363438;1.1497241928967619
carne;0.7818415722199936;0.8932423364378641;1.1497991189073618
carreata;0.7818305408621296;0.8932136463964624;1.1498740393044746
carro;0.7818195122497703;0.8931849646085639;1.1499489540889425
carteiras;0.7818084863818905;0.893156291070596;1.1500238632616058
caráter;0.7817533981738232;0.8931997446279349;1.1500750335046168
casa;0.781654411828829;0.893408485899918;1.149941009919855
casado;0.7816434270054246;0.8933798196925384;1.1500157958451787
casamento;0.7816214655420207;0.8933225119732423;1.1501653509191134
casimiro;0.7816214655420207;0.8933225119732423;1.1501653509191134
caso;0.7815337286514956;0.8936528340615975;1.1497955141052139
casou;0.7815227737817931;0.8936241589130415;1.149870205071376
castro;0.7816413133741559;0.8935668332968928;1.1496973262624943
catarina;0.7816413133741559;0.8935668332968928;1.1496973262624943
catequese;0.7816303471714667;0.8935381828221967;1.1497719893453677
catolicos;0.7816084229229816;0.8936672817121255;1.1495992213343391
católica;0.7815536598364536;0.8935240692516782;1.1499723417446228
católico;0.781520834539355;0.893624433715661;1.149874180458663
católicos;0.7814989645556573;0.8936602840274436;1.149862414397669
causa;0.7814552570665072;0.8938250375760105;1.1496781062043708
causar;0.7814443369546563;0.8938894892533877;1.1495918821668827
cavalo;0.7814334195449713;0.893860837807595;1.1496663950390158
cavou;0.7814225048364486;0.8938321945667598;1.1497409023593945
caçam;0.7814115928280854;0.8938966254807346;1.149654689245149
cbn;0.7815079802176575;0.8938751219218746;1.1494707059016007
cbnbrasil;0.7814970623333883;0.8939395196422175;1.149384614041533
cd;0.7814861471485733;0.8939108843034778;1.1494590548053296
cearense;0.7815452295981488;0.8938822571584457;1.149372984904031
ceará;0.7815452295981488;0.8938822571584457;1.149372984904031
cebolinha;0.7815343101311394;0.8938536382035933;1.1494474090472575
cecília;0.7815343101311394;0.8938536382035933;1.1494474090472575
cegamente;0.7815233933632308;0.8938250274353946;1.149521827651943
cego;0.7815015679207111;0.8938607769852296;1.1495101706177235
cela;0.7814797532625852;0.89389651401215;1.1494985189217828
celestiais;0.7814688499751709;0.8938679112254465;1.1495728987797516
celular;0.7814688499751709;0.8938679112254465;1.1495728987797516
centraldaseleicoes;0.7814688499751709;0.8938679112254465;1.1495728987797516
centro;0.781527880110072;0.8938393166155729;1.149486872560454
cenário;0.781516972547467;0.8938107301790119;1.1495612358250356
ceo;0.781516972547467;0.8938107301790119;1.1495612358250356
cerca;0.7814951655025002;0.893846454391131;1.1495495782086695
cert0;0.7814951655025002;0.893846454391131;1.1495495782086695
certeza;0.781473369224537;0.8938821660989452;1.1495379259269887
certo;0.7815259416355431;0.893746516261835;1.1496515453199199
cerveja;0.7815259416355431;0.893746516261835;1.1496515453199199
cezar;0.7815150497513269;0.8937179866138582;1.1497258091794467
chamam;0.7815041605531788;0.8937822023788505;1.149639881249669
chamando;0.7814932740401046;0.8937536726257148;1.149714128567519
chamar;0.781519532088671;0.8938250072400727;1.1495307177684815
chamaram;0.7815086493680076;0.8938891859135217;1.149444899283492
chamarão;0.7815675404489704;0.8938606558556895;1.1493591136248316
chamou;0.7815566534745498;0.8938321339334552;1.1494332948495976
chance;0.7814805197049142;0.8942811541148346;1.1488336358097542
chanceladas;0.7814696541618396;0.8943452833994943;1.1487481010924652
chances;0.7814262187243147;0.8946017594203923;1.148406288611345
checadores;0.7814153665436907;0.8945731469223567;1.1484803325194164
check;0.7814045170325967;0.8945445425782554;1.1485543709453931
chef;0.7813828260150577;0.8946727230565441;1.148383616428079
chefe;0.7813719845066426;0.8947368071348768;1.1482982880045638
chega;0.7813069913991533;0.8946578233968164;1.148582882998978
chegando;0.7812961685292359;0.8946292350929758;1.1486568447607808
chegar;0.7812529036269261;0.8945149632217866;1.1489526371167051
chegaria;0.7812420940407909;0.894486415572618;1.1490265715369081
chegará;0.7812204828290016;0.8944293446322822;1.1491744239804391
chegou;0.7812143380453231;0.8944146619215599;1.1492138131464902
cheguei;0.7812729598467878;0.8943861627948884;1.1491284614747412
chile;0.7812729598467878;0.8943861627948884;1.1491284614747412
chileno;0.7812729598467878;0.8943861627948884;1.1491284614747412
chocado;0.7812513635306952;0.8944215756537085;1.1491169839047821
chocados;0.7812405693440632;0.894393084551042;1.1491908200623822
chorando;0.7812297778037411;0.8943646015404597;1.1492646507686064
chorem;0.781218988908756;0.8944284850170201;1.1491793313561758
choro;0.781266779818916;0.8943715269380511;1.1491678478691205
chrétien;0.7812559893499212;0.8944353900156345;1.1490825824734798
chupa;0.7812559893499212;0.8944353900156345;1.1490825824734798
chão;0.7812452015249526;0.8944992490149857;1.1489973495073578
cia;0.783781797414326;0.894660561941654;1.1429590733170163
cidadania;0.7837708747999204;0.8947232126950496;1.142877093967975
cidade;0.7836944902007803;0.8947991791460137;1.1429198343364726
cidades;0.7836617933747104;0.8948058327715106;1.1429821308949633
cidadão;0.7836508996831448;0.8948684168689118;1.1429002408785547
cidadãos;0.7836508996831448;0.8948684168689118;1.1429002408785547
cierto;0.783640008615226;0.8948404456824518;1.142972320743076
cigarra;0.7836291201700061;0.8948124822782978;1.1430443954124645
cima;0.7835203797579222;0.894894911984556;1.1431491450876916
cinco;0.7835095200999269;0.8949574139377624;1.1430673234741913
circulação;0.7834986630532855;0.8950199119847188;1.1429855321096802
ciristas;0.7836025928228753;0.8949360675854847;1.1428939954471529
ciro;0.7836009017405479;0.8944967955962081;1.1436454219183096
cirocomlula;0.7836009017405479;0.8944967955962081;1.1436454219183096
cirogomes;0.7834601452051304;0.8942259221438853;1.144425188537139
cirão;0.7834601452051304;0.8942259221438853;1.144425188537139
cita;0.7834848925158029;0.8943848596155051;1.1440980139029187
citado;0.783474084473399;0.8944470699486614;1.1440162956072166
citou;0.7834632790186008;0.8944193298993838;1.1440880033265832
ciência;0.7834308781705449;0.8946059144693812;1.1438429982007559
cjri2jilz15;0.7834308781705449;0.8946059144693812;1.1438429982007559
clamor;0.7834308781705449;0.8946059144693812;1.1438429982007559
clara;0.784729193643665;0.8942236992469449;1.1415748476874759
claramente;0.7847182735038375;0.8941961337714339;1.1416461209849649
claro;0.7848016303134044;0.8942506827806379;1.141366891875668
classe;0.7847470756810431;0.8944703508133582;1.1411162346481125
classes;0.7847361725523816;0.8945321421440541;1.141035849506322
classifica;0.7847252720208221;0.8945045760435877;1.1411069707324821
cleitinho;0.7847252720208221;0.8945045760435877;1.1411069707324821
clima;0.78476028885751;0.8944219231561382;1.1411688118537973
climainfo;0.7848170957425198;0.8943943873212137;1.1410884550124216
climática;0.7848738994006906;0.8943668590448601;1.1410081274714927
clique;0.7848738994006906;0.8943668590448601;1.1410081274714927
clonado;0.7848411708758577;0.8942843195360135;1.1412213395116735
cláudio;0.7848411708758577;0.8942843195360135;1.1412213395116735
cláusula;0.7848302665606827;0.8942568214627401;1.141292400090847
cnbbnacional;0.7848193648405131;0.8942293309324436;1.1413634556207737
cnnnaseleicoes;0.7848193648405131;0.8942293309324436;1.1413634556207737
coach;0.7848084657144219;0.8942018479420112;1.1414345061021705
cobertura;0.7847975691814828;0.8942635439657219;1.1413541472544382
cobram;0.7847866752407697;0.8942360609001817;1.1414251825945498
cocar;0.7847866752407697;0.8942360609001817;1.1414251825945498
cocá;0.7847866752407697;0.8942360609001817;1.1414251825945498
codigo;0.7847757838913574;0.8942977455068076;1.141344842941326
coerente;0.7847648951323204;0.8943594263086777;1.1412645325598176
cogita;0.7847540089627341;0.8943319355615102;1.1413355426787892
coisa;0.7847586167728836;0.8942696492396289;1.141430956064688
coisas;0.7847609163807551;0.8941940845965648;1.1415541213135043
coitado;0.7847609163807551;0.8941940845965648;1.1415541213135043
cok;0.7847609163807551;0.8941940845965648;1.1415541213135043
coldplay;0.7847609163807551;0.8941940845965648;1.1415541213135043
coletiva;0.7848632833255292;0.8942008081930778;1.1413136164011086
coloca;0.7848437829467139;0.8942483406230307;1.1412765567909726
colocado;0.7849003456323251;0.894220954453635;1.14119652301674
colocamos;0.7849003456323251;0.894220954453635;1.14119652301674
colocando;0.7848786100091595;0.894255040471196;1.1411872872052653
colocar;0.7848351696638449;0.8943231782923685;1.1411688275974798
colocou;0.784813464927046;0.8943572301074654;1.1411596037959597
colonial;0.7848026164144093;0.8944186570554868;1.1410796751362375
coloquem;0.7847917704710632;0.8944800802304701;1.140999775466145
coluna;0.7848374162925504;0.8945140980221659;1.140840063030766
colunas;0.7848939022981576;0.8944867038921064;1.1407602502334686
colégios;0.7849503851132761;0.8944593172396269;1.140680466361778
com;0.7842054710996321;0.8964328495613643;1.1390125982496073
combate;0.7841425367202854;0.8963576995998448;1.139279432489937
combateafakews;0.7841320561196137;0.8963306997370992;1.1393482579829266
combater;0.7841006288081053;0.8962497433280452;1.1395547060447686
comemora;0.7841556176728741;0.8962227722417995;1.1394772837688791
comentou;0.7841451406828707;0.8962826542742135;1.1393998887877699
comentários;0.784124193942922;0.8964024075825416;1.1392451806512487
comerciais;0.7841032568508233;0.8965221465517322;1.1390905815180283
começa;0.7840091591498604;0.8967133321819779;1.138979341700585
começando;0.783998715874888;0.8966863254001384;1.139048025377936
começar;0.7839778365300615;0.8967191290552838;1.1390395248868779
começaram;0.7839674004585495;0.8966921294978645;1.1391081896996216
começo;0.7839465355131855;0.8966381519369544;1.139245505182158
começou;0.783936106637678;0.8966111739277093;1.1393141558532454
comigo;0.7839256801591837;0.896670945004503;1.1392369658456751
coming;0.7839152560768756;0.8966439670279213;1.1393056023809296
communiqué;0.7839048343899274;0.8967037273888916;1.1392284300981261
como;0.783575527831079;0.897151532773945;1.1392121312184158
compactuar;0.7835651905931896;0.8971245842248151;1.1392804909272298
comparado;0.7835548557200241;0.8970976428190977;1.1393488459633139
comparativo;0.783544523210771;0.8971571754876673;1.1392719808871599
comparação;0.7835341930646182;0.8971302341350794;1.139340321908885
compareceu;0.7835238652807551;0.8971897561731315;1.1392634744083783
compartilhe;0.7835577915231118;0.897281834156307;1.139033093270776
compartilhem;0.7835474648651021;0.8973413384852644;1.1389563532984086
competente;0.7835371405674411;0.8974008392736675;1.1388796401722474
competição;0.7835917004059575;0.8973738767893836;1.138802953877982
completa;0.7836359234245829;0.8973199732443742;1.1387945561167554
completamente;0.7836359234245829;0.8973199732443742;1.1387945561167554
compositora;0.7836152628211989;0.8974389217398159;1.1386412989254915
composição;0.7836049360594733;0.8974119665263351;1.1387095373505751
compra;0.7835533376181565;0.897450021490063;1.1387610001411685
comprada;0.7835327147312945;0.8973961469931424;1.1388973978771777
comprar;0.7835121012574148;0.8974286328465456;1.1388889897388228
compreender;0.7835017980483283;0.8974880417281909;1.1388124164607676
compromissado;0.78349149719007;0.8974611081767799;1.1388805851100323
compromisso;0.7834811986818347;0.8974341817491651;1.1389487491126489
compõe;0.7834709025228181;0.8974072624425108;1.139016908469251
comunicacao;0.7834606087122157;0.8974666466285196;1.1389403340550814
comunicado;0.7835047582759948;0.8974128152641809;1.1389319225083832
comunicação;0.7834841705369071;0.8974452697655277;1.1389235144703567
comunismo;0.7834738801875012;0.8975046257530803;1.1388470016465961
comunista;0.7834533065249505;0.8976233271598314;1.1386940560665078
comunistas;0.783443023210201;0.8976826725798661;1.1386176232818088
comícios;0.7834327422387332;0.8976557394586538;1.138685703752952
con;0.7830834683226707;0.8990142470115863;1.137196585412456
conceito;0.7830734085546127;0.8990726258317667;1.1371218345949405
concessão;0.783063351038277;0.8991310012440598;1.137047109351973
conclui;0.7831067331309771;0.8990776070876986;1.1370392523559867
conclusão;0.7830966744053252;0.8991359654665193;1.136964569287437
conclusões;0.7830866179303477;0.8991092719934676;1.1370313985720544
concorda;0.7832801412965382;0.8990342228389955;1.1367251015792572
concordar;0.7832700687526918;0.8990075641756627;1.1367918773129804
concordo;0.7833033135794492;0.8990975033221487;1.1365682832927846
concordou;0.7833566938874661;0.8990708449184446;1.136493802846262
condenado;0.7833264690875218;0.8989909112455762;1.1366939963673333
condenados;0.783316398657577;0.8989642805250151;1.1367607186359154
condenam;0.7833063304780582;0.899022536911388;1.1366862279968366
condicionado;0.7832962645482108;0.899080789904152;1.1366117627787495
condições;0.7832862008672804;0.8991390395037024;1.136537322968438
conduta;0.7833395384676346;0.8991123953390705;1.1364629085526934
conexão;0.7833395384676346;0.8991123953390705;1.1364629085526934
conferir;0.7833294713456747;0.8990857580905041;1.1365295907785706
confesso;0.783309343846869;0.8992022199784828;1.1363808202966643
confessou;0.7832992834685159;0.8992604458366029;1.1363064730983565
confiança;0.7832892253365249;0.8992337951598964;1.136373124213121
confira;0.7833324700924287;0.8991805145499819;1.1363654312657687
confirmado;0.7833324700924287;0.8991805145499819;1.1363654312657687
confirmam;0.783385767893907;0.8991538846113737;1.136291116981498
confirmar;0.7834289921712391;0.8991006454533664;1.1362834436145788
confirme;0.7834289921712391;0.8991006454533664;1.1362834436145788
conflitos;0.7834189237353343;0.8990740362285754;1.136350054771972
conforme;0.7834189237353343;0.8990740362285754;1.136350054771972
conforto;0.7834088575464139;0.8991322112773135;1.1362757733727846
congresso;0.783398793603725;0.899190382941912;1.1362015172746585
conhece;0.7833585602802459;0.8990839608869527;1.136467846592432
conhecereis;0.7833485075574379;0.8990573726089405;1.1365344178403347
conheça;0.783338457076353;0.8990307912198416;1.1366009846568015
conheço;0.7833284088362408;0.8990042167169697;1.136667547042422
conosco;0.7833083190759351;0.8989510883591684;1.1368006585234838
conquistada;0.7832982775542428;0.8989245344988733;1.136867207620104
conquistam;0.7832882382705256;0.898982635187383;1.1367928881929779
conquistar;0.7833414453257936;0.8989560814519877;1.1367185940642541
conquistaram;0.7833946495502215;0.898929534590977;1.136644325220813
conscientes;0.783384601181575;0.8989876184059383;1.1365700816495432
consciência;0.7833745550518157;0.899045698847366;1.1364958633373432
consegue;0.7833544695059647;0.8990772156886722;1.136488161843338
conseguir;0.7833042947694956;0.8992828829460444;1.1362580582323119
conseguiram;0.7832742167284741;0.8993723861144637;1.1361763437493932
conseguiu;0.7832441587634839;0.8993772526946036;1.1362351291466393
conselheiro;0.7832441587634839;0.8993772526946036;1.1362351291466393
conservador;0.7832471951327447;0.8993024390391119;1.1363526166509568
conservadora;0.7832902657287883;0.8992493550633227;1.1363449595951711
conservadores;0.7832602340705365;0.8992542510517435;1.1364036516405567
consignado;0.7832602340705365;0.8992542510517435;1.1364036516405567
consigo;0.7832402240869832;0.8992856688030255;1.1363959875937075
consolida;0.7832832657925272;0.8993170766205825;1.1362480516222526
consolidar;0.7833363063420398;0.8992905521829633;1.1361741212645886
constantes;0.7833262956539371;0.89934847450914;1.1361002159750186
constar;0.7833162871893982;0.8993219502104837;1.1361665091899322
constatado;0.7833062809476816;0.8992954327588977;1.136232798010347
constituição;0.7833062809476816;0.8992954327588977;1.136232798010347
consulados;0.7832962769280468;0.8992689221517216;1.1362990824368453
consulta;0.7832862751297529;0.8993268210024455;1.1362251758406685
conta;0.7831764017455409;0.8997946251798196;1.1356935223346247
contagem;0.7831764017455409;0.8997946251798196;1.1356935223346247
contaminar;0.7831664265456912;0.899852477136678;1.1356198481272135
contarão;0.7831664265456912;0.899852477136678;1.1356198481272135
contas;0.7831564535575846;0.8999103257468813;1.1355461988446953
contato;0.7831365142136568;0.8999415938726256;1.1355387317300454
contenda;0.7831265478563645;0.8999994291000787;1.1354651235063773
contenção;0.7831165837078732;0.8999728521267608;1.1355312676344564
continua;0.7830170635455388;0.8999603302887245;1.1357732688583804
continuamos;0.783007123645439;0.8999337880380764;1.1358393517924867
continuar;0.7829475304193997;0.9000274174552824;1.1358168082594662
continuaram;0.7829376059040064;0.9000851491759922;1.1357432692431557
continuará;0.7829276835835102;0.900142877563943;1.1356697550536625
continue;0.7829078455242954;0.9001740477046752;1.1356622788148558
continuem;0.7828979297841208;0.9001474996246751;1.1357282875940473
continuidades;0.7828880162359311;0.9002052080241486;1.1356548055924052
contra;0.7828875424815157;0.9007113372439938;1.1348192750178892
contraditório;0.7828677950203251;0.9008263590982729;1.1346733254473444
contramão;0.7829104994041036;0.9008573142423629;1.134527473862726
contrario;0.7829006255797579;0.9008307702306201;1.1345931660946433
contratado;0.7828907539288411;0.9008042330266748;1.1346588540113747
contratação;0.7828808844506355;0.900861715853696;1.134585947673996
contribuíram;0.7828710171444232;0.9009191953766318;1.1345130658000706
controlado;0.7828611520094867;0.9008926517630333;1.1345787321493734
controle;0.7828414282505732;0.9008395849499522;1.1347100519131867
contrário;0.7828742355558426;0.9008439885412385;1.1346299459599198
convencer;0.7828643757499127;0.9008174723306085;1.13469557783078
conversa;0.7828675957783449;0.9007423934734285;1.1348123145128077
conversar;0.7828380453218465;0.9006629675855587;1.1350090809844358
conversou;0.7828806612662843;0.9006100508708331;1.135001789568126
convicções;0.7828708121011907;0.9005836026687972;1.1350673568893965
convida;0.7828511202602058;0.9006145121927129;1.1350600554995367
convidada;0.7828412775828887;0.9005880709440429;1.1351256056290218
convidado;0.7828314370667385;0.9006454120375533;1.1350527570341273
convite;0.7828215987110427;0.9007027498432512;1.1349799328389845
convoco;0.7828117625150897;0.9006763022078789;1.1350454614914114
convocou;0.7828019284781679;0.9006498613359577;1.135110985850115
coordenador;0.7827920965995657;0.900707182708247;1.1350381688696332
copa;0.7827626139065712;0.9007953617755557;1.1349581023527096
copacabana;0.7827527906541424;0.9008526667238537;1.134885349895129
coragem;0.782742969556482;0.9009099683884826;1.1348126217818795
coração;0.7827331506128805;0.9008835081970834;1.1348780946597632
coreano;0.7827331506128805;0.9008835081970834;1.1348780946597632
corja;0.7827233338226287;0.9009408000129632;1.1348053823061621
coronel;0.7827233338226287;0.9009408000129632;1.1348053823061621
corra;0.7827233338226287;0.9009408000129632;1.1348053823061621
corre;0.7826678018794371;0.9010419023330569;1.134762006192231
correndo;0.7826580054019159;0.9010154568648848;1.1348273891730645
correta;0.7827005082221317;0.9009625861801196;1.1348201571056735
correto;0.7826907105651031;0.901019792781777;1.134747570585187
corrompeu;0.7826809150531135;0.9010769961110264;1.1346750083054433
corrupto;0.7826515413803325;0.9009977014185099;1.1348710418931591
corruptos;0.7826417544414542;0.9009712833406418;1.1349363778835126
corruptovídeo;0.7826417544414542;0.9009712833406418;1.1349363778835126
corrupção;0.7827168942200206;0.9010063748393148;1.1347115319625316
corta;0.7826581905593402;0.9011820923629001;1.1345522555910563
cortar;0.782638639779748;0.9012963323813028;1.1344074711293717
cortes;0.782638639779748;0.9012963323813028;1.1344074711293717
cortou;0.7826190975444547;0.9013270110746142;1.1344003402763196
costas;0.7826093296291691;0.9013005813891465;1.1344655612122632
costumes;0.7825995638478569;0.9012741584378468;1.1345307778947136
cotada;0.7826419691228031;0.9013048279895192;1.1343860870910663
cova;0.782622437339637;0.9012520027023563;1.1345164736875089
covarde;0.7826126746468715;0.9012256001480634;1.1345816606110353
covas;0.7826126746468715;0.9012256001480634;1.1345816606110353
covid;0.7825833993554593;0.9012298651524087;1.1346396699645345
covid19;0.7825833993554593;0.9012298651524087;1.1346396699645345
cpf;0.7825833993554593;0.9012298651524087;1.1346396699645345
cpidaspesquisas;0.7825833993554593;0.9012298651524087;1.1346396699645345
cramulhão;0.7825833993554593;0.9012298651524087;1.1346396699645345
craques;0.7825736451849561;0.9012034762500009;1.1347048356483085
credibilidade;0.7825443954435831;0.9012077457656174;1.1347628011477613
creditou;0.7825346497841807;0.9011813705015779;1.1348279456056196
creio;0.782524906250812;0.9011550019478203;1.1348930858199537
crente;0.7824275876959764;0.901141496360867;1.1351318046594603
crentes;0.7823887196279087;0.9010361987810906;1.1353921027021872
crenças;0.7823790079016817;0.9010931285582258;1.1353197356843074
cresce;0.7823498854098317;0.9012638984462173;1.1351027789671373
crescer;0.7823401821391889;0.9013208152623061;1.1350305081329641
cresceu;0.7823304809807153;0.901377728839055;1.1349582613142835
cretinos;0.7823207819337209;0.9014346391768333;1.1348860384989388
criados;0.7823110849975163;0.9014915462760092;1.1348138396747807
criando;0.7823013901714119;0.9014651867679289;1.1348788359375184
criança;0.7822529476682831;0.9014166871409421;1.135066561677779
crianças;0.7822045578144166;0.9013682394840736;1.1352541763256163
criar;0.7821852165954283;0.9013987599122754;1.1352469064065793
criarmos;0.7821755491380242;0.9014555893954266;1.1351747190617216
criminalidade;0.7821658837810999;0.9014292708662431;1.1352396393720636
criminosa;0.7821562205239699;0.9014029590106144;1.1353045554680323
criou;0.7821175884797084;0.9015470648008727;1.1351529731578105
crise;0.7821501482234887;0.9016343252109331;1.1349366942701744
crises;0.7821404942667459;0.9016911095157666;1.1348646490967467
cristao;0.7820922559010063;0.9016425826368205;1.1350519638988086
cristaonaovotaembolsonaro;0.7820922559010063;0.9016425826368205;1.1350519638988086
cristaos;0.7820633379913944;0.9016467078615064;1.1351095588680726
cristaoscomlula;0.7820633379913944;0.9016467078615064;1.1351095588680726
cristo;0.7820440698360656;0.9016771339713263;1.1351023331818582
cristã;0.78167000399087;0.901647703257303;1.135985059066937
cristão;0.7813274975477379;0.9016143904527472;1.1368059072886065
cristãojair;0.7813274975477379;0.9016143904527472;1.1368059072886065
cristãos;0.7811572369491834;0.9017212704412986;1.1370105065300735
criticado;0.781147797315557;0.9017774991798216;1.1369386852971102
criticam;0.7811383597079402;0.9018337247568516;1.1368668876831192
criticar;0.7811896562274825;0.901807633491426;1.1367951136762662
critiquei;0.7811802153830966;0.901781548773009;1.1368593707044006
crlhhh;0.7811802153830966;0.901781548773009;1.1368593707044006
cronicas;0.7811707765644945;0.9017554705991273;1.136923623603835
